21,23/4/2020,22:44:07,23.6,101.1,37.0,6.76069e-008,1.83531e-005,,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,1.000,2.000,3.000,0.000,1.000,1.000,4.000,6.000,4.000,4.000,15.000,7.000,7.000,11.000,3.000,15.000,5.000,9.000,13.271,8.729,15.000,15.000,26.457,20.543,29.000,27.000,41.000,42.000,41.000,41.000,53.474,67.527,84.917,90.061,109.028,135.477,109.451,129.081,110.265,134.740,148.974,140.034,143.296,153.712,148.958,165.532,176.752,173.050,153.733,132.019,159.989,124.723,147.285,106.642,100.690,105.676,118.089,92.047,101.143,81.730,79.800,67.203,84.002,78.155,62.066,63.782,58.001,48.001,43.000,35.969,36.820,27.212,22.612,25.019,25.370,15.000,19.000,15.000,10.000,9.000,5.000,0.000,5.000,0.000,3.000,5.000,1.000,2.000,3.000,4.000,1.000,1.000,3.000,2.000,1.000,1.000,2.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9636.56, 13.3,749.9,1.000,1.72,7.46,776.7,ON,100.011,115.931,100.591,101.815,1.704,6.026843e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
22,23/4/2020,22:49:37,23.6,101.1,36.9,6.76069e-008,1.83531e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,3.000,0.000,5.000,1.000,2.000,2.000,2.000,3.000,5.000,5.000,6.000,6.000,8.000,5.000,7.000,7.000,8.000,11.000,13.000,22.000,16.000,17.000,17.000,21.000,21.000,34.034,26.111,55.715,56.142,61.040,76.962,64.810,71.107,75.060,97.027,117.003,110.002,123.003,136.003,138.427,158.520,140.064,146.589,155.884,161.540,185.006,159.812,150.333,152.285,151.096,149.014,143.926,133.565,114.642,102.362,87.148,100.941,104.917,95.274,72.729,91.800,91.204,76.001,66.001,63.001,48.001,38.001,42.485,36.718,25.798,30.788,34.212,26.000,20.000,16.000,19.000,17.000,10.000,6.000,7.000,5.000,1.000,4.000,5.000,2.000,1.000,1.000,5.000,2.033,0.967,2.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,300,4,50,1,3.000,0.326,0.00,10.14,9636.56, 13.3,749.9,1.000,1.72,7.46,776.7,ON,98.237,113.029,98.922,98.217,1.676,5.945594e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
23,23/4/2020,22:55:07,23.6,101.1,36.8,6.76069e-008,1.83531e-005,,1.000,0.000,1.000,1.000,0.000,0.000,0.000,3.000,2.000,1.000,3.000,4.000,5.000,14.000,4.482,6.518,10.000,11.000,13.000,15.000,10.000,9.000,9.000,11.000,10.000,19.000,15.000,9.000,22.000,15.000,21.000,21.000,25.000,23.000,24.000,27.000,32.000,45.859,32.141,60.039,52.962,66.453,83.465,84.085,92.002,98.002,107.002,123.817,124.188,153.716,149.293,162.005,167.005,185.400,175.472,165.145,144.810,161.198,154.713,158.804,153.565,152.656,116.283,131.003,128.657,116.349,115.003,106.397,91.608,89.996,81.007,65.167,63.835,59.154,73.458,54.391,48.000,35.000,38.000,27.000,38.789,23.212,18.000,15.000,17.000,13.000,8.000,10.000,6.000,11.935,7.065,8.000,1.000,6.000,2.000,5.000,1.000,2.000,0.000,2.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9636.56, 13.3,749.9,1.000,1.72,7.46,776.7,ON,96.196,109.481,94.133,91.398,1.761,6.249032e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
24,23/4/2020,23:00:37,23.6,101.1,36.7,6.76069e-008,1.83531e-005,,0.000,1.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,3.000,3.000,2.000,1.000,1.000,3.000,3.000,12.000,5.000,11.000,2.000,6.000,9.000,5.000,8.000,6.000,9.000,12.000,8.000,14.271,20.729,17.000,19.000,23.000,22.677,28.324,24.000,29.000,46.001,45.325,44.677,47.000,67.453,87.507,89.044,89.972,90.979,97.745,114.125,112.451,128.596,145.148,167.005,150.004,153.469,164.494,141.531,167.138,147.391,186.423,140.603,146.505,145.646,129.043,110.805,122.657,122.349,94.087,105.917,79.001,85.996,94.008,81.167,69.618,54.295,77.925,44.189,52.811,44.000,48.001,28.968,31.032,35.000,22.000,14.000,14.000,19.932,10.069,15.000,11.000,10.000,8.000,5.000,6.000,4.000,2.000,2.000,2.000,1.000,1.000,2.000,3.000,0.000,3.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9636.56, 13.3,749.9,1.000,1.72,7.46,776.7,ON,99.917,114.259,98.994,109.411,1.721,5.942044e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
25,23/4/2020,23:06:07,23.6,101.1,36.6,6.76069e-008,1.83531e-005,,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,4.000,4.000,4.000,4.498,10.502,8.000,5.000,11.000,14.000,8.000,8.000,11.000,13.000,12.000,11.000,8.000,14.000,8.000,14.000,19.000,15.000,26.000,18.000,18.000,22.000,27.611,25.389,31.000,41.000,35.000,37.000,57.001,59.001,67.001,86.037,66.511,103.457,117.964,129.913,148.132,139.825,143.183,153.512,163.186,160.832,168.489,151.581,162.282,148.150,142.757,138.355,139.459,148.205,138.242,126.683,130.690,100.636,95.002,111.002,90.309,86.694,91.002,84.200,72.428,63.375,67.001,60.001,47.001,36.001,41.001,36.000,29.000,24.000,16.000,27.000,13.000,16.000,15.256,16.744,9.000,7.000,5.000,4.000,8.000,2.000,4.000,5.000,2.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.325,0.00,10.14,9636.56, 13.3,749.9,1.000,1.72,7.46,778.0,ON,97.550,111.688,95.961,94.746,1.762,6.107135e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
26,23/4/2020,23:11:37,23.6,101.0,36.5,6.76738e-008,1.83531e-005,,1.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,4.000,6.000,4.000,2.000,4.000,2.000,5.000,4.000,12.000,5.000,7.000,7.000,8.000,4.000,8.000,11.000,3.000,4.000,11.000,11.000,18.000,17.000,13.491,20.554,28.955,22.113,27.887,46.001,48.001,50.000,49.000,49.012,64.989,75.489,82.513,71.001,113.003,89.445,107.560,134.654,132.728,142.075,148.484,171.709,162.355,187.509,156.066,172.462,179.006,147.004,147.180,151.902,122.212,123.390,116.552,117.699,118.832,96.951,91.309,98.002,89.002,88.448,82.555,69.001,69.761,69.241,59.001,44.000,38.000,27.000,36.726,22.275,20.000,16.000,15.000,15.000,10.000,14.000,16.000,10.000,5.000,5.000,4.000,5.000,2.000,0.000,4.000,1.000,3.000,4.000,0.000,3.000,1.748,2.252,1.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.13,9635.23, 13.3,749.9,1.000,1.72,7.46,776.6,ON,98.401,112.340,97.592,94.746,1.714,5.939857e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
27,23/4/2020,23:17:07,23.6,101.1,36.4,6.76069e-008,1.83531e-005,,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,4.000,7.000,5.000,7.000,5.000,9.000,7.000,14.000,13.000,12.000,8.000,17.000,9.000,14.000,20.000,14.000,6.000,14.000,14.000,11.000,11.789,20.211,19.000,19.000,30.677,26.324,27.000,48.000,37.000,51.163,48.839,65.001,61.001,60.001,93.002,91.487,95.517,104.925,115.080,146.135,145.728,138.148,147.913,158.096,166.470,141.538,170.745,175.072,152.468,153.150,161.096,144.496,125.723,147.284,109.002,125.330,100.969,104.708,98.264,98.740,87.494,80.308,90.370,67.429,74.408,68.001,56.190,51.811,47.001,43.000,31.000,30.000,17.000,18.000,22.000,11.000,17.000,15.000,11.662,2.338,8.000,9.000,9.000,4.000,6.000,3.000,4.000,3.000,1.000,3.000,3.000,3.000,0.000,0.000,2.000,1.000,0.000,2.000,2.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9636.56, 13.3,749.9,1.000,1.72,7.46,776.7,ON,97.382,111.450,94.745,101.815,1.791,6.223516e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
28,23/4/2020,23:22:37,23.5,101.1,36.3,6.75779e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.000,4.000,3.000,6.000,4.000,4.000,7.000,12.000,9.000,4.000,12.000,7.000,8.000,12.000,9.000,11.000,15.616,13.384,13.000,14.000,24.000,15.000,23.000,24.725,37.276,34.000,52.053,40.306,56.643,53.674,55.327,72.002,86.181,83.513,114.311,103.133,113.872,122.003,161.133,119.052,123.149,158.680,150.674,158.492,141.846,170.013,150.665,179.241,145.503,156.309,129.203,147.096,116.003,123.003,130.325,100.681,115.003,90.001,110.003,63.951,71.051,73.001,59.001,55.001,57.948,50.989,38.065,34.000,42.074,30.927,32.761,27.239,20.714,21.286,14.000,11.000,14.000,9.000,6.000,9.000,5.000,2.181,1.819,3.000,4.000,2.000,0.000,1.000,4.000,2.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9634.74, 13.3,749.9,1.000,1.72,7.46,776.6,ON,100.163,113.682,98.640,109.411,1.715,5.986716e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
29,23/4/2020,23:28:07,23.5,101.1,36.3,6.75779e-008,1.83484e-005,,1.000,0.000,0.000,2.000,0.000,2.000,3.000,7.557,13.443,10.000,17.000,22.000,26.000,18.000,26.000,23.000,32.000,29.000,33.634,34.367,19.000,24.000,17.000,17.000,24.000,13.135,17.865,17.000,12.000,24.000,18.000,21.000,19.000,21.000,18.000,26.000,27.000,25.000,55.358,50.643,51.001,76.001,80.002,69.001,84.693,77.310,99.132,98.872,102.341,135.663,138.181,131.488,153.340,153.347,187.664,191.892,196.128,172.998,145.814,148.002,144.613,145.587,142.004,115.824,122.192,110.992,131.004,98.300,99.705,101.656,72.347,97.315,73.424,63.265,57.001,47.316,51.685,50.001,45.000,41.001,29.000,26.000,16.000,26.000,16.000,15.000,10.000,12.000,15.000,5.000,7.000,7.000,6.000,4.000,1.000,7.000,5.000,1.000,1.000,4.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9634.74, 13.3,749.9,1.000,1.72,7.46,776.6,ON,94.612,104.317,84.402,101.815,1.995,6.796987e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
30,23/4/2020,23:33:37,23.5,101.0,36.2,6.76448e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,2.000,1.000,3.000,8.000,5.000,8.137,6.863,10.000,7.000,8.000,2.000,9.000,13.000,20.000,10.000,13.000,9.000,10.000,15.057,12.943,19.000,22.000,23.000,20.000,25.000,18.000,36.000,36.000,44.000,40.000,55.000,64.001,65.692,76.722,90.805,111.787,97.653,117.895,125.319,149.311,136.534,138.671,145.660,154.373,183.301,159.793,165.531,153.004,194.007,139.004,140.069,151.412,123.531,150.004,123.097,124.828,119.085,99.916,129.210,93.173,113.310,77.376,84.028,69.001,59.001,48.000,41.656,47.345,50.001,31.000,30.315,31.685,25.000,18.000,23.000,18.000,17.000,9.579,9.421,8.000,5.000,6.000,6.000,4.000,4.000,6.000,1.000,1.000,2.000,1.000,2.000,0.000,3.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.13,9633.16, 13.3,749.9,1.000,1.72,7.46,776.5,ON,101.073,114.738,99.469,109.411,1.726,6.176733e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
31,23/4/2020,23:39:07,23.5,101.0,36.2,6.76448e-008,1.83484e-005,,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,2.000,3.000,6.000,3.000,5.293,7.707,6.000,8.000,12.000,8.000,10.000,12.000,10.000,14.000,17.000,10.000,17.000,19.000,20.000,20.000,28.057,30.943,22.000,36.000,37.224,33.215,30.859,36.703,44.001,38.001,47.001,72.001,69.001,68.001,74.001,104.414,92.589,91.204,113.101,139.786,132.778,151.729,135.117,132.489,159.908,175.919,160.690,173.794,160.617,172.794,169.131,149.258,183.552,164.623,132.442,118.548,134.695,116.909,134.866,83.139,96.062,112.942,85.002,92.002,81.409,63.490,65.540,63.565,49.656,40.345,44.001,41.831,36.170,28.000,27.000,27.521,15.479,14.000,16.000,4.579,9.421,11.000,5.000,5.000,1.000,2.000,2.000,1.000,1.000,3.000,1.000,2.000,0.000,1.000,1.000,0.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.13,9633.16, 13.3,749.9,1.000,1.72,7.46,776.5,ON,96.681,109.001,93.194,117.574,1.779,6.684574e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
32,23/4/2020,23:44:37,23.5,101.1,36.1,6.75779e-008,1.83484e-005,,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,3.000,2.000,6.000,5.000,5.000,6.000,5.000,2.000,4.000,11.000,6.000,11.000,8.000,7.000,13.000,12.000,13.000,17.000,10.000,24.173,23.828,28.000,20.000,23.000,40.000,43.000,35.053,53.664,37.285,47.675,70.327,76.163,82.198,84.334,87.991,123.453,99.872,145.004,121.067,142.118,140.826,168.004,136.004,163.004,171.006,179.021,157.323,153.480,172.897,135.719,135.402,134.187,119.825,150.194,113.313,120.938,121.748,107.003,88.001,81.002,77.001,71.001,69.214,48.787,54.316,51.556,48.129,47.001,29.074,21.815,29.112,31.401,14.313,8.286,18.000,13.000,15.000,10.000,6.000,6.000,8.000,5.000,4.000,4.000,3.000,5.000,2.000,4.000,2.000,1.000,0.000,0.000,0.000,2.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,300,4,50,1,3.000,0.326,0.00,10.14,9634.74, 13.3,749.9,1.000,1.72,7.46,776.6,ON,100.225,114.422,99.009,101.815,1.722,6.094605e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
33,23/4/2020,23:50:07,23.4,101.1,36.0,6.75490e-008,1.83436e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,2.000,3.000,4.000,2.000,4.000,0.000,3.000,4.000,5.000,9.000,5.000,10.000,5.000,7.000,8.000,7.000,16.000,13.000,9.000,19.124,16.876,17.000,24.814,23.186,14.000,27.819,24.181,29.000,37.000,53.435,61.566,68.713,73.654,76.020,89.514,106.880,100.564,116.896,129.773,140.548,135.459,139.003,164.005,158.004,177.729,169.280,160.214,176.797,153.005,157.005,135.903,139.200,123.906,129.006,128.367,102.131,136.935,105.503,97.076,86.624,101.482,82.899,76.001,48.352,65.650,56.001,50.057,46.944,41.423,38.756,28.822,27.000,26.001,26.798,16.203,13.078,13.922,5.000,8.000,5.000,5.000,4.000,3.000,5.699,3.301,9.000,0.000,0.000,2.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,100.388,114.234,100.120,94.746,1.685,5.982580e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
34,23/4/2020,23:55:37,23.4,101.1,35.9,6.75490e-008,1.83436e-005,,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,4.000,2.000,2.000,7.000,8.000,4.000,4.000,2.000,3.000,9.000,3.000,8.000,5.000,5.000,9.000,9.000,7.000,13.000,14.000,10.000,16.244,10.756,20.000,21.000,29.000,22.526,32.474,49.000,44.000,57.875,68.127,62.366,88.637,89.797,93.207,104.002,104.002,123.099,127.907,146.389,112.487,155.135,163.881,176.129,164.442,155.777,135.794,171.006,156.900,144.008,163.104,122.472,125.541,127.680,123.815,113.507,104.466,96.134,94.407,86.001,71.001,76.002,68.703,63.299,69.444,61.558,37.000,40.001,35.000,36.000,24.855,18.145,21.000,19.000,11.000,14.000,18.000,5.000,4.000,8.000,3.966,5.034,3.000,2.000,4.000,1.000,0.000,1.000,2.000,2.000,1.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,101.873,115.809,101.576,94.746,1.683,5.852215e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
35,24/4/2020,00:01:07,23.4,101.1,35.9,6.75490e-008,1.83436e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,2.000,5.000,1.000,2.000,1.000,5.000,6.083,5.430,5.487,4.000,3.000,4.000,2.000,5.000,8.000,13.000,8.000,14.000,13.000,17.000,11.000,24.244,16.756,22.000,19.000,23.000,32.000,32.246,43.755,49.000,58.001,58.001,56.366,83.405,73.233,85.889,88.113,100.002,113.550,107.454,141.390,158.097,132.525,155.881,154.128,168.004,167.005,174.606,161.403,171.005,147.705,143.400,143.316,138.602,125.363,111.636,115.429,108.040,102.324,81.216,97.207,73.717,77.959,74.123,73.002,57.444,64.558,43.000,40.000,31.179,27.822,28.000,29.000,21.000,14.000,13.000,13.000,5.000,9.000,16.000,9.000,6.000,1.000,6.000,0.000,3.000,1.000,2.000,0.000,3.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,103.606,116.657,102.363,105.545,1.682,5.851920e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
36,24/4/2020,00:06:37,23.4,101.1,35.8,6.75490e-008,1.83436e-005,,1.000,0.000,0.000,2.000,1.000,1.000,3.000,3.000,1.000,1.000,2.000,3.000,2.000,2.000,2.000,1.000,3.000,2.000,8.000,5.000,4.000,8.000,8.000,8.000,6.000,9.000,9.667,8.333,19.000,15.000,16.000,19.000,23.000,41.000,26.000,34.000,28.000,41.001,61.554,55.447,56.875,80.127,83.366,78.637,96.899,91.992,93.452,114.357,128.311,138.004,147.389,177.489,175.841,190.300,164.729,163.572,164.132,170.587,156.209,168.802,162.005,137.004,134.473,137.537,129.683,120.310,116.012,112.003,88.002,111.814,87.293,91.900,82.880,78.123,54.874,59.570,49.615,45.943,41.424,34.577,36.000,27.000,24.000,18.000,11.000,16.078,8.295,12.627,6.000,5.000,5.000,8.000,7.000,3.000,3.000,3.000,5.000,3.000,1.000,0.000,2.000,0.000,1.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,99.441,113.236,98.824,91.398,1.701,6.299809e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
37,24/4/2020,00:12:07,23.4,101.1,35.8,6.75490e-008,1.83436e-005,,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,3.000,0.000,4.000,0.000,3.000,5.000,6.000,9.000,5.000,6.000,4.000,4.739,7.261,13.000,8.667,11.333,9.597,12.403,12.000,13.000,15.000,15.040,15.960,29.000,29.000,38.000,34.554,34.447,54.748,60.109,56.145,61.001,82.001,103.002,95.340,112.895,108.868,133.452,129.229,133.972,170.266,171.758,146.338,163.210,182.923,162.863,164.937,146.004,153.004,142.004,139.004,138.003,114.686,108.319,108.429,118.577,97.002,85.001,90.002,75.922,81.080,69.001,60.001,50.443,56.558,43.001,33.423,35.577,26.000,24.000,22.000,20.000,22.000,17.000,11.000,5.000,3.000,7.000,5.000,5.000,6.000,3.000,4.000,4.000,4.000,3.000,2.000,3.000,0.000,0.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,102.712,116.803,102.734,101.815,1.666,5.744763e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
38,24/4/2020,00:17:37,23.4,101.1,35.7,6.75490e-008,1.83436e-005,,2.000,0.000,0.000,1.000,1.000,0.000,0.000,2.000,2.000,0.000,1.000,2.000,2.000,1.000,7.000,3.000,3.000,3.000,5.000,5.000,8.000,6.000,7.000,7.000,13.000,8.000,11.000,13.000,10.000,14.000,17.000,18.000,19.000,25.000,22.000,38.410,34.591,26.492,44.509,48.000,55.001,50.001,71.001,78.001,88.002,92.002,110.679,115.788,124.091,145.545,142.685,145.102,145.841,148.803,170.501,173.296,184.923,185.797,188.108,174.593,143.215,162.105,142.473,146.541,142.997,122.994,115.864,115.076,110.076,116.814,93.395,88.797,80.001,58.001,70.747,61.254,47.000,44.000,48.000,29.000,39.000,33.000,23.789,20.008,15.203,9.000,13.000,12.000,7.000,9.000,5.000,4.000,3.222,4.477,3.301,3.000,4.000,3.000,3.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,102.999,115.593,101.237,109.411,1.691,6.234518e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
39,24/4/2020,00:23:07,23.4,101.1,35.7,6.75490e-008,1.83436e-005,,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,3.000,2.000,2.000,5.000,3.000,7.000,6.000,9.000,6.000,9.000,5.000,13.000,14.000,7.000,9.000,15.000,9.000,12.000,17.000,17.000,23.000,13.000,15.000,17.000,22.000,24.000,26.000,35.246,47.754,40.435,41.566,72.001,75.002,89.002,82.001,78.777,107.578,110.651,118.099,136.180,144.117,157.488,145.546,145.221,167.101,179.573,177.923,173.863,160.141,168.698,164.108,161.294,150.714,150.004,130.686,149.311,122.013,100.929,105.076,101.002,101.003,97.463,71.540,64.001,83.875,47.570,46.559,56.151,44.273,47.756,30.822,40.000,25.789,27.211,21.000,19.000,10.000,15.789,9.211,5.000,8.000,6.000,6.000,1.000,1.000,2.000,0.000,2.000,1.000,3.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,103.158,116.064,101.067,98.217,1.717,6.288939e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
40,24/4/2020,00:28:37,23.4,101.1,35.6,6.75490e-008,1.83436e-005,,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,3.000,5.000,4.000,2.000,5.000,2.000,3.000,7.000,5.000,7.000,9.000,8.000,13.000,7.000,9.000,5.000,20.000,15.000,23.000,17.000,19.000,28.628,26.373,31.000,33.000,41.000,35.000,40.000,46.000,61.874,64.839,84.654,75.637,67.001,90.002,113.678,133.558,120.772,130.003,147.004,138.872,150.840,178.175,164.129,165.005,173.423,176.655,190.143,177.698,163.909,149.204,141.004,138.004,126.686,124.310,113.438,97.576,111.002,134.626,82.379,104.002,67.880,72.123,70.001,59.001,56.001,46.001,41.000,20.178,36.822,31.000,23.000,16.000,17.000,15.078,14.922,18.000,10.000,4.043,3.957,8.000,5.000,7.000,2.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.326,0.00,10.14,9632.92, 13.3,749.9,1.000,1.72,7.46,776.5,ON,101.836,114.242,99.875,109.411,1.696,6.302672e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
41,24/4/2020,00:34:07,23.3,101.0,35.6,6.75869e-008,1.83388e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,6.000,3.000,5.000,3.000,4.000,1.000,6.946,3.054,10.000,10.000,10.000,9.000,11.000,10.000,11.000,16.089,22.912,20.000,12.384,18.616,14.000,33.000,22.000,22.000,25.000,33.000,33.000,45.001,44.298,55.703,59.225,66.368,75.409,74.117,89.513,102.991,116.386,117.003,109.003,114.002,153.345,152.262,151.841,139.175,174.399,194.767,151.919,173.330,169.694,161.316,174.656,137.054,135.304,160.005,134.904,136.104,115.409,96.087,114.894,87.830,90.693,70.098,95.002,82.174,74.830,63.001,54.899,50.103,48.279,36.722,33.000,28.000,23.000,19.688,21.312,14.000,16.000,12.000,9.000,4.000,1.848,5.152,8.000,5.000,4.000,3.000,2.000,5.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,300,4,50,1,3.000,0.326,0.00,10.13,9629.52, 13.3,749.9,1.000,1.72,7.46,776.3,ON,100.875,114.160,98.867,98.217,1.729,6.376119e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
42,24/4/2020,00:39:37,23.3,101.0,35.5,6.75869e-008,1.83388e-005,,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,3.000,1.000,0.000,4.000,2.000,8.000,3.000,3.000,7.000,4.000,5.000,10.000,7.000,6.000,9.000,8.000,19.000,15.465,23.535,33.384,20.617,18.000,17.000,30.000,34.000,32.335,24.829,39.836,43.000,44.298,45.704,48.000,54.592,74.607,84.805,95.002,89.618,86.451,115.895,115.319,116.728,136.004,142.199,144.808,148.004,150.099,163.432,165.483,166.278,153.576,173.445,168.722,156.854,125.834,127.323,147.455,117.820,127.736,129.496,96.277,101.235,91.905,95.635,85.158,78.309,66.001,67.554,50.447,45.001,35.000,44.001,26.000,32.000,26.000,30.000,24.000,21.000,10.284,14.717,3.000,8.000,5.000,5.000,7.000,4.651,1.349,7.353,2.647,3.000,1.000,2.000,1.000,2.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.326,0.00,10.13,9629.52, 13.3,749.9,1.000,1.72,7.46,776.3,ON,102.482,115.454,99.780,113.419,1.737,6.254007e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
