861,15/6/2020,19:15:59,27,100.7,42.9,6.88646E-08,1.85148E-05,,41.046,0,38.003,0,35.305,238.211,131.378,380.421,796.53,916.839,1144.62,1185.919,1367.911,1344.965,1681.304,2222.363,2006.684,2598.731,3200.661,3528.873,3555.032,4452.109,4653.42,4518.431,5374.259,5559.465,5966.677,6591.706,6692.554,7292.366,6621.763,7145.859,6955.488,6809.438,6308.369,5760.047,5007.464,4799.258,4561.15,4050.931,3954.788,3610.22,3526.628,3179.275,3770.42,3973.482,4044.797,3860.021,4374.112,4142.547,4147.057,4476.37,4375.586,4817.413,4363.943,4770.475,4631.138,4619.272,4436.902,4612.718,4255.266,3789.823,4068.331,3578.588,3739.141,3151.517,2592.984,2306.325,2322.69,2011.632,2100.583,1598.462,1806.899,1471.42,1144.303,1252.588,1003.569,800.066,769.493,725.627,756.05,592.02,552.475,600.564,592.933,323.249,282.769,252.47,99.711,144.704,44.11,51.009,84.408,76.818,31.255,31.801,48.551,16.477,0,16.99,0,0,0,54.73,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.59,9674.6,14.3,749.9,1,3.93,7.46,779,ON,59.726,80.681,65.651,41.418,1.877,4193.205,Long Term,MASIN,,,,,Normal Scan,
862,15/6/2020,19:21:29,27,100.7,43.1,6.88646E-08,1.85148E-05,,123.138,39.428,0,0,0,238.211,131.379,443.831,551.45,650.661,1116.005,857.443,1203.613,1337.598,1939.486,1904.857,2074.915,2505.173,2912.785,3374.077,4176.201,4097.542,4165.663,5189.525,5069.699,6060.827,6014.358,6577.413,7136.623,7041.744,6997.05,7181.001,6639.791,6297.207,6243.26,5600.803,5174.453,4599.058,3913.479,4044.233,4056.953,3735.423,3668.393,3893.052,3876.583,3792.702,3617.581,4324.845,4189.71,4117.14,4709.294,4708.478,4985.434,4981.594,4788.833,4998.584,4922.164,5214.885,4584.213,4366.537,4773.515,3990.849,3958.643,3918.013,3715.406,3046.591,3048.566,2824.296,2454.374,2214.061,2073.731,1789.911,1736.541,1369.729,1490.25,977.283,1065.516,1075.111,819.95,712.911,645.46,742.745,841.898,520.494,565.985,328.249,347.117,139.48,200.21,130.233,73.517,89.666,45.326,61.455,46.882,47.702,32.368,49.43,50.034,0,0,17.652,0,18.243,0,0,0,0,19.988,0,300,8,50,1,3,0.326,0,11.59,9674.6,14.3,749.9,1,3.93,7.46,779,ON,62.071,82.211,66.918,44.508,1.879,4269.152,Long Term,MASIN,,,,,Normal Scan,
865,15/6/2020,19:37:59,27,100.7,43.9,6.88646E-08,1.85148E-05,,41.046,118.284,0,36.629,70.609,272.241,409.999,428.517,673.987,680.23,1173.222,1604.272,1689.537,1791.584,1965.073,2717.302,2431.095,2893.431,2781.242,3221.461,3519.632,4005.769,4560.878,4659.726,4668.705,5095.082,5246.648,5806.009,5029.094,5733.288,5961.272,6241.933,5615.886,5631.212,5381.489,4848.492,4684.239,4155.704,4293.536,3785.208,3204.168,2942.383,3183.375,2843.806,3315.297,3399.317,3418.331,3895.149,3971.135,3885.098,4056.728,4187.052,4179.942,4135.727,3889.783,4455.672,4133.973,3870.82,4221.61,3492.194,3876.133,3914.8,3678.976,3310.706,3437.239,3209.614,2498.557,2836.85,2798.416,2082.654,1953.706,2083.199,1533.45,1592.676,1366.472,1504.083,1217.563,1060.614,948.101,954.138,924.534,865.673,591.943,624.158,402.734,360.358,305.461,280.52,256.399,130.233,58.813,119.555,60.435,61.454,109.391,63.602,16.184,16.477,0,33.98,0,35.303,0,0,18.618,0,0,0,0,20.44,300,8,50,1,3,0.326,0,11.59,9674.6,14.3,749.9,1,3.93,7.46,779,ON,61.121,83.499,66.639,44.508,1.938,3903.427,Long Term,MASIN,,,,,Normal Scan,
866,15/6/2020,19:43:29,27,100.7,44.2,6.88646E-08,1.85148E-05,,41.046,78.856,0,0,105.914,306.271,328.451,317.017,582.086,691.263,1591.832,1327.672,1766.799,1931.117,2391.196,2466.587,3075.345,3120.003,3444.332,3415.335,3729.984,4638.499,4609.541,4828.775,4722.203,5167.92,5505.164,5445.015,5349.957,5841.764,5785.58,5086.704,5982.685,5328.468,4755.214,4439.662,4068.741,3880.078,3983.817,3831.223,3482.56,3104.702,3279.539,3291.366,3488.744,3441.494,3506.712,3520.976,3710.063,3896.527,4148.273,3771.699,3819.569,3838.621,4139.632,3539.384,4308.203,4419.853,3887.926,3996.21,3938.449,3676.317,3693.48,3589.856,3390.299,2859.583,2990.635,2811.799,2143.869,2243.492,1966.501,1690.236,1754.108,1488.352,1363.373,1421.206,1192.778,987.619,1111.732,825.835,1052.977,852.648,841.444,560.988,512.088,369.282,384.976,242.278,274.995,125.82,125.288,171.545,105.76,46.091,0,95.401,0,16.477,0,16.99,17.314,0,0,0,0,0,0,19.699,0,0,300,8,50,1,3,0.326,0,11.59,9674.6,14.3,749.9,1,3.93,7.46,779,ON,60.949,83.166,66.064,46.138,1.951,3898.84,Long Term,MASIN,,,,,Normal Scan,
869,15/6/2020,19:59:59,27,100.7,44.8,6.88646E-08,1.85148E-05,,82.092,0,0,73.258,141.225,374.333,755.439,792.563,1222.071,1984.872,1405.376,1819.01,2577.986,2539.955,3210.679,3483.444,3968.846,4037.809,4714.141,4142.616,5043.254,4478.997,5224.53,4977.867,5237.684,5721.738,5555.39,5350.438,5789.777,6103.454,5576.442,5574.917,5730.054,5758.379,5276.917,4939.738,4712.842,4984.221,4409.183,3886.402,4169.352,3917.342,3846.281,3613.944,3902.694,3865.324,3519.887,4462.035,4421.223,3780.469,4458.255,4319.499,4568.53,4279.257,4198.993,3995.554,4769.309,3956.565,4099.823,3802.596,3975.581,4246.879,3963.482,3546.958,3198.208,3139.841,3045.958,2931.853,3325.719,2649.545,1967.647,2335.32,2185.22,1626.442,1441.521,1677.334,1412.484,962.581,1135.362,1068.739,878.516,899.132,723.502,493.797,633.367,574.44,398.858,284.354,203.765,181.159,90.801,119.555,90.653,61.454,93.764,47.701,0,0,13.132,3.613,0,35.303,18.002,0,0,0,0,39.397,0,0,300,8,50,1,3,0.326,0,11.59,9674.6,14.3,749.9,1,3.93,7.46,779,ON,59.343,81.553,64.207,41.418,1.977,4364.466,Long Term,MASIN,,,,,Normal Scan,
870,15/6/2020,20:05:29,27,100.7,45,6.88646E-08,1.85148E-05,,82.092,0,76.007,183.144,141.218,204.181,656.891,705.588,1064.392,1194.046,1877.988,2074.514,2386.88,3303.195,2963.728,3184.663,3737.247,3804.731,3970.973,4599.092,4935.918,5291.046,5059.59,5211.672,5299.146,5207.217,5328.303,5157.353,5889.477,5593.192,5805.111,5691.172,5540.227,5342.503,5185.446,5288.379,4960.308,4899.587,4858.736,4340.254,4559.676,3896.072,3700.469,4149.666,3928.566,3967.42,4085.183,4315.112,4495.795,3981.251,4623.274,4625.855,4676.037,4336.171,4339.375,4805.823,4301.146,4698.792,4791.119,4113.452,4370.093,4214.874,3734.635,3823.128,3451.603,3278.328,2731.803,2790.7,2741.419,2490.059,2241.907,2060.289,1562.22,1418.171,1514.626,1503.709,1182.902,941.891,954.855,973.541,842.791,897.395,789.263,693.999,606.413,492.386,333.229,308.567,270.646,159.174,88.22,149.444,90.652,122.908,78.136,47.701,48.551,16.477,16.678,0,0,17.652,0,0,0,0,0,0,0,0,300,8,50,1,3,0.326,0,11.59,9674.6,14.3,749.9,1,3.93,7.46,779,ON,60.279,81.206,64.382,39.954,1.958,4399.008,Long Term,MASIN,,,,,Normal Scan,
873,15/6/2020,20:21:59,27,100.7,46.4,6.88646E-08,1.85148E-05,,81.84,39.307,36.476,110.906,70.393,237.481,261.95,352.529,630.183,507.5,1454.922,848.677,1476.416,1363.48,1933.149,1959.136,1721.995,2109.975,2037.313,2168.188,2663.354,1993.68,2390.145,2764.468,2725.654,3124.422,2948.826,2790.364,3069.065,3156.863,2870.278,3325.718,3480.471,3087.729,3285.393,3425.993,3405.924,3292.329,3360.202,3166.184,2897.867,3773.575,3271.069,3162.662,3284.398,3745.297,4067.116,4283.238,4130.682,4195.087,4108.427,4139.403,3892.583,3877.053,4219.183,4074.516,4239.127,4149.686,4133.444,3856.831,3489.48,3737.149,3718.127,3154.099,3371.638,2815.849,2828.493,2676.997,2090.414,2193.899,2083.901,1568.082,1887.055,1693.969,1481.722,1208.063,1350.422,1466.051,1199.376,950.928,1056.304,808.205,928.301,838.232,685.161,681.768,415.263,419.484,355.023,432.781,205.216,208.579,210.872,122.531,178.32,135.597,112.941,32.853,83.134,33.876,0,52.792,0,18.187,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.59,9674.36,14.3,749.9,1,3.93,7.46,777.7,ON,78.53,95.914,76.268,79.148,1.975,3284.551,Long Term,MASIN,,,,,Normal Scan,
874,15/6/2020,20:27:29,27,100.7,46.9,6.88646E-08,1.85148E-05,,42.289,37.993,37.887,146.066,140.785,237.481,98.231,284.443,549.753,678.148,713.198,1268.462,1010.202,1291.878,1589.751,1690.942,1668.904,2291.282,2038.243,2323.715,2240.154,2689.183,2230.94,2665.018,2617.661,2570.935,2805.35,2982.482,2680.665,3270.505,3191.463,3171.293,3305.724,3160.854,3095.573,3151.497,3013.024,3181.662,3184.617,3303.394,3269.424,3237.147,3693.566,3542.173,3627.398,3447.303,4099.67,4169.028,3749.077,4274.522,3996.384,3951.781,4243.046,3947.405,3711.544,4487.643,3999.116,4200.015,3826.522,4177.613,3669.411,3465.876,3469.83,3399.058,3381.732,2885.405,2444.71,2223.113,2312.076,2171.966,2201.304,2130.092,1679.029,1853.704,1356.944,1237.214,1298.98,1256.448,1109.717,1001.935,875.163,844.4,695.055,568.776,634.837,504.504,512.165,517.378,444.335,356.493,212.64,126.541,165.685,74.28,111.4,47.558,145.205,65.706,0,16.938,34.523,35.195,17.947,0,18.561,18.951,0,19.638,0,0,300,8,50,1,3,0.327,0,11.59,9674.36,14.3,749.9,1,3.93,7.46,777.7,ON,78.698,95.632,76.573,105.545,1.956,3217.413,Long Term,MASIN,,,,,Normal Scan,
877,15/6/2020,20:43:59,27,100.8,48.1,6.87963E-08,1.85148E-05,,0,39.303,37.882,36.512,0,237.452,392.878,568.814,793.993,913.92,855.74,1240.725,1496.46,1230.786,1555.213,1557.364,2162.851,1878.581,1888.889,2117.646,2126.867,2088.72,2289.721,2204.866,2462.171,2405.306,2482.694,2906.914,2547.136,2497.697,3061.677,2759.445,2456.539,2915.703,3207.53,3012.046,2978.03,2835.786,3213.796,2956.417,3824.511,3812.491,3462.681,3435.065,3497.193,3867.91,3875.748,4097.053,3770.77,3957.413,4396.729,3750.99,3945.803,4469.532,4509.206,4352.308,4184.946,3945.207,3820.631,3657.169,3858.987,3909.654,3691.375,3301.651,2978.496,2945.638,2595.499,2759.096,2369.453,2530.314,2036.369,2225.198,1946.098,1649.749,1789.429,1677.091,1305.667,1511.442,1081.425,1133.18,1138.277,787.899,1137.122,823.079,752.266,640.788,622.824,475.371,480.137,333.244,279.689,238.347,219.699,190.089,171.356,126.798,80.66,82.221,33.15,33.872,0,35.19,17.945,18.185,0,37.897,0,0,19.925,0,300,8,50,1,3,0.327,0,11.6,9675.98,14.3,749.9,1,3.93,7.46,777.8,ON,81.594,99.457,78.976,101.815,1.987,3236.239,Long Term,MASIN,,,,,Normal Scan,
878,15/6/2020,20:49:29,27,100.8,48.3,6.87963E-08,1.85148E-05,,81.83,0,37.882,73.024,211.152,407.063,458.358,663.622,763.467,943.417,1255.077,1323.448,1416.851,2207.775,1830.401,1728.346,1933.446,2255.114,2444.719,2339.659,2200.578,2554.166,2379.719,2396.837,2499.718,2706.883,2682.567,2700.009,3103.351,3092.011,2718.104,2303.679,3218.372,2640.245,3252.971,3119.048,3365.454,3448.795,3354.167,3331.069,3946.92,3609.813,3875.81,4209.942,3651.527,3726.326,4422.338,4085.276,4287.913,4394.58,4075.855,4239.433,4064.142,4132.572,4049.039,4100.178,4127.375,4519.059,4069.399,3751.281,3994.995,3793.655,3993.225,3344.501,3388.077,2936.222,3019.209,2573.503,2653.094,2334.887,2149.201,2044.765,1950.35,1792.897,1549.989,1713.848,1593.256,1309.269,1130.919,1192.835,1000.563,1081.311,893.379,862.997,682.339,739.039,646.32,507.576,531.146,268.188,351.762,268.143,180.737,260.35,62.31,190.2,169.898,89.911,83.025,33.872,51.778,52.786,35.89,18.185,0,0,19.217,58.907,0,0,300,8,50,1,3,0.327,0,11.6,9675.98,14.3,749.9,1,3.93,7.46,777.8,ON,79.356,98.033,77.205,113.419,2.007,3412.183,Long Term,MASIN,,,,,Normal Scan,
881,15/6/2020,21:05:59,27,100.8,49,6.87963E-08,1.85148E-05,,163.66,0,37.882,73.024,140.768,169.609,294.659,252.806,547.402,646.369,1088.237,882.297,1362.797,1621.125,1425.495,1849.777,1510.957,2017.983,2186.458,2229.805,2322.232,2458.838,2546.909,2390.995,2301.129,2485.835,3002.628,2623.688,2908.375,3290.608,2939.381,3073.681,3416.785,3527.839,3386.66,3209.636,3526.318,3504.391,3423.686,3506.802,4198.136,4008.253,4122.196,4098.59,4184.686,3923.921,4021.704,4292.046,4391.631,4175.482,4510.409,4384.325,4590.21,4500.974,4430.468,4461.117,4310.895,4119.979,4208.96,3989.994,4001.233,3896.515,3898.494,3625.549,3248.176,3292.465,3288.947,2607.099,2887.1,2156.061,2089.554,2410.824,2023.248,2007.04,1473.894,1750.549,1452.086,1152.564,1143.477,1029.775,1034.104,1175.431,996.591,665.17,725.38,831.671,525.95,545.273,312.382,360.617,351.763,387.325,225.907,168.46,140.197,180.262,106.904,98.547,116.373,84.683,17.259,0,17.945,0,0,0,0,19.636,0,20.375,300,8,50,1,3,0.327,0,11.6,9675.98,14.3,749.9,1,3.93,7.46,777.8,ON,80.405,98.535,78.71,94.746,1.962,3465.849,Long Term,MASIN,,,,,Normal Scan,
882,15/6/2020,21:11:29,27,100.8,49.1,6.87963E-08,1.85148E-05,,40.915,0,37.882,73.024,351.921,271.374,261.919,640.776,663.383,825.464,827.208,1239.555,1604.534,1771.013,1280.066,1994.419,1747.078,2384.591,2119.97,2318.197,2250.242,1946.317,2082.99,2661.632,2838.68,2383.447,2679.962,3008.038,3103.399,2924.849,2719.998,3071.916,3056.544,3160.552,3283.036,3618.615,3599.401,3835.24,3030.583,3896.891,4019.497,3370.252,4350.23,4267.52,4397.477,4085.854,4055.242,4662.736,4330.211,4659.493,4457.181,4376.992,4667.246,4438.746,4023.135,4433.634,4585.963,4105.538,4125.02,4157.314,3985.362,4076.342,4210.235,3700.548,3442.081,3196.992,2835.09,2799.544,2529.592,2747.884,2207.644,2224.581,2319.486,1851.431,1881.246,1531.234,1542.445,1346.657,1218.947,1156.652,1355.816,946.957,914.203,836.399,897.286,670.841,622.832,489.343,582.17,375.034,410.383,327.729,256.03,290.98,171.355,142.651,96.792,147.82,99.749,16.936,51.778,52.786,17.945,18.185,18.56,18.949,0,0,0,20.375,300,8,50,1,3,0.327,0,11.6,9675.98,14.3,749.9,1,3.93,7.46,777.8,ON,80.665,99.471,78.923,94.746,1.984,3528.575,Long Term,MASIN,,,,,Normal Scan,
885,15/6/2020,21:27:59,27,100.8,49.5,6.87963E-08,1.85148E-05,,163.66,0,75.765,36.512,35.192,203.53,556.577,767.186,785.551,1208.733,1562.341,1412.479,2058.49,1440.511,1738.352,1789.38,2162.296,2313.882,2598.214,2203.581,2413.754,2420.635,2663.582,2750.646,2827.438,2874.423,3574.896,3096.309,3228.399,2855.99,3281.036,3117.085,3508.143,3369.898,3806.931,3962.831,4121.809,3801.743,3356.117,4076.053,3989.382,3841.055,4105.415,4278.464,3874.121,4170.487,4414.257,4319.409,3637.45,4267.679,4091.074,4186.555,4311.076,4410.399,4317.207,4344.332,4340.022,3720.856,3674.218,4211.722,3811.296,3768.534,3748.062,3653.071,3266.735,3045.221,2996.355,2498.721,2696.556,2290.418,2132.932,2152.705,2088.149,1667.482,1743.426,1449.81,1431.3,1272.644,1381.642,1268.986,1055.202,935.222,839.221,743.944,522.206,670.837,705.88,559.25,496.975,519.284,351.756,290.326,233.61,229.718,140.2,95.099,80.66,82.122,33.25,33.872,34.518,52.786,53.834,0,18.559,0,19.217,19.636,0,0,300,8,50,1,3,0.327,0,11.6,9675.98,14.3,749.9,1,3.93,7.46,777.8,ON,75.919,95.486,75.261,76.351,1.997,3561.037,Long Term,MASIN,,,,,Normal Scan,
886,15/6/2020,21:33:29,26.9,100.8,49.6,6.87672E-08,1.85101E-05,,81.826,78.603,0,109.531,105.571,271.36,491.073,663.622,762.914,1268.117,1083.861,1488.787,1794.308,1610.785,1982.499,2267.525,2355.329,2511.542,2703.838,2468.441,2986.584,3047.95,3095.054,3053.956,3232.707,3217.228,2973.712,2676.011,3223.353,3371.321,3384.096,2971.538,3466.274,3466.328,3239.991,3737.597,4177.537,3694.332,3862.773,4263.35,4160.104,3917.481,4317.16,4308.807,4313.379,4161.93,4460.397,4316.504,4404.978,4613.275,4474.531,4331.648,4178.533,4328.723,4277.05,3731.52,4162.911,4188.234,4304.251,4142.9,4205.395,3451.244,3735.722,4060.318,3251.752,3133.617,2880.163,2715.09,2553.729,2101.78,2351.46,2314.061,1833.138,2106.662,1715.748,1718.981,1718.357,1422.316,1263.57,1383.137,1104.623,943.633,1270.885,845.785,819.378,749.815,747.37,686.6,537.968,346.173,263.808,335.554,233.026,214.395,186.923,79.245,129.049,65.694,66.496,67.74,51.775,35.189,17.944,0,0,56.843,0,0,0,20.374,300,8,50,1,3,0.327,0,11.61,9674.18,14.3,749.9,1,3.93,7.46,777.7,ON,76.014,96.079,75.39,85.053,2.009,3689.501,Long Term,MASIN,,,,,Normal Scan,
889,15/6/2020,21:49:59,26.9,100.8,49.8,6.87672E-08,1.85101E-05,,163.652,78.601,37.88,73.021,0,339.2,410.318,741.543,580.205,1002.299,941.239,1159.854,1842.673,2160.662,1815.661,2200.852,2091.679,2347.208,2383.335,3048.365,2955.939,3423.165,3174.044,3059.853,3259.686,3602.587,3411.115,4093.658,3393.351,3047.791,3898.751,3488.939,3747.872,3971.534,4077.834,3995.891,4198.556,4192.6,4258.164,4426.286,4158.362,4257.739,4516.99,4141.868,4396.777,4676.443,4444.721,4737.869,4747.441,5042.738,4748.863,4477.75,4753.425,4776.143,4635.029,4018.239,4410.572,4113.76,4506.808,3967.493,4098.057,3765.072,3577.033,3406.217,3516.491,3112.137,2775.299,2962.349,2737.936,2569.848,2464.306,2257.761,2456.048,1949.555,1630.812,1305.535,1592.08,1393.159,1481.631,1167.421,1168.949,1008.59,963.775,1024.206,604.571,763.451,689.457,493.454,466.971,375.01,439.683,327.711,240.963,214.396,140.19,110.942,145.18,82.118,83.12,67.74,34.517,35.189,0,0,18.558,0,0,0,0,0,300,8,50,1,3,0.327,0,11.61,9674.18,14.3,749.9,1,3.93,7.46,777.7,ON,74.96,94.419,74.66,85.053,1.982,3849.1,Long Term,MASIN,,,,,Normal Scan,
890,15/6/2020,21:55:29,26.9,100.8,49.9,6.87672E-08,1.85101E-05,,123.117,39.421,37.997,36.623,176.489,306.217,623.938,792.405,523.32,1150.718,1258.87,1524.689,2007.49,2322.116,2049.423,2986.653,2179.73,2759.609,3675.094,2997.572,3363.218,4156.92,3116.78,3527.591,4242.044,3467.077,4185.346,4400.535,4472.382,4532.137,4892.121,4271.833,5294.925,5719.156,5671.115,6460.802,6435.063,6287.62,6716.806,6814.059,7126.562,6999.353,6922.519,7328.041,6784.811,7603.094,7828.996,8259.057,8031.26,7840.702,7979.167,7320.234,7573.57,7118.912,7756.612,7743.068,6903.968,7384.686,6623.755,6977.278,6468.174,6002.649,6101.225,5671.425,5311.83,5043.954,4669.746,4193.941,4468.395,3896.226,3641.493,3551.602,3329.044,3001.577,3044.565,2482.503,2378.64,2114.926,2121.928,1805.441,1634.075,1506.776,1324.633,1131.136,1306.991,1146.688,959.974,843.238,631.585,586.336,538.961,438.372,387.239,251.384,249.994,190.774,194.17,181.219,66.7,84.936,86.557,17.648,71.996,36.48,0,19.005,19.275,0,0,20.437,300,8,50,1,3,0.326,0,11.61,9674.18,14.3,749.9,1,3.93,7.46,779,ON,80.257,98.281,79.398,79.148,1.925,5733.289,Long Term,MASIN,,,,,Normal Scan,
893,15/6/2020,22:11:59,26.9,100.8,49.8,6.87672E-08,1.85101E-05,,82.078,39.421,5.267,104.792,105.895,170.122,414.989,532.345,660.639,827.974,1001.38,1355.104,1371.719,1492.407,1915.991,1700.267,2061.813,1771.452,2531.691,2619.327,2796.529,3497.192,3465.141,3974.972,4231.312,3929.141,4056.785,4097.111,4599.547,4632.035,4122.001,5245.472,5399.543,5668.292,5515.066,5943.119,5649.036,5935.491,6260.077,5958.789,6267.254,6076.707,5760.358,5446.569,6130.788,5730.434,6039.222,5928.48,6184.365,5605.473,5990.217,6407.93,5519.56,5889.702,5937.2,4989.666,5374.966,6030.138,5134.359,4640.732,4814.12,4417.503,4255.647,3877.732,4340.071,3902.311,3796.318,3379.999,2843.715,2819.642,2528.637,2341.777,2414.92,2064.277,2171.423,1908.495,1917.039,1349.907,1405.396,1407.427,1121.209,1083.099,1068.378,824.239,752.962,685.327,680.249,603.005,370.291,520.857,421.349,259.079,211.483,260.589,219.31,158.977,187.095,56.629,116.727,0,51.934,17.649,17.999,0,0,0,0,0,19.985,0,300,8,50,1,3,0.326,0,11.61,9674.43,14.3,749.9,1,3.93,7.46,779,ON,74.119,92.902,75.231,91.398,1.903,4663.91,Long Term,MASIN,,,,,Normal Scan,
894,15/6/2020,22:17:29,26.9,100.8,49.6,6.87672E-08,1.85101E-05,,41.039,39.421,37.997,73.245,93.23,182.33,316.466,296.775,551.356,815.854,1041.714,1382.753,1639.882,1389.168,1865.8,2042.114,2286.687,2678.283,2433.143,2740.369,3181.065,3635.951,3321.132,4207.724,4039.471,3693.439,4277.875,3917.255,4705.111,4590.298,5125.616,5162.875,5252.871,6179.105,5907.725,6377.291,6472.157,6373.946,6413.982,6826.828,6419.835,6326.516,6428.867,7367.389,6208.654,6507.899,6481.383,6263.035,6018.348,5663.368,6607.846,6108.24,5748.236,5887.466,5852.519,5819.618,5927.055,5371.049,5118.497,4730.468,5048.656,4838.882,4681.582,4596.041,3577.789,4010.367,3466.52,3314.135,3027.888,2507.089,2602.73,2432.58,2262.377,2084.643,1886.558,1473.398,1375.042,1449.929,1241.388,1165.574,1226.21,885.929,894.344,813.966,685.607,548.584,499.772,578.56,523.314,303.822,338.124,247.14,348.864,266.756,109.372,79.488,64.724,131.793,50.025,0,34.623,0,0,36.48,18.615,0,0,0,0,0,300,8,50,1,3,0.326,0,11.61,9674.43,14.3,749.9,1,3.93,7.46,779,ON,72.243,90.193,73.754,68.539,1.873,4815.546,Long Term,MASIN,,,,,Normal Scan,
897,15/6/2020,22:33:59,26.9,100.8,48.7,6.87672E-08,1.85101E-05,,164.155,197.107,37.997,36.623,105.895,442.316,558.26,887.506,1013.433,1209.884,1316.086,1521.034,1876.99,1496.438,1906.864,2128.42,2471.331,2632.308,2944.462,3272.534,3481.463,3574.708,4852.998,4541.93,5244.768,5354.036,5118.746,6007.264,6124.994,6265.577,6516.82,6510.917,6983.364,7200.854,6688.387,7138.434,7711.324,6847.927,7940.211,7745.051,8593.196,7789.66,7981.538,7472.443,8085.263,7678.726,7376.052,6886.375,7339.824,6903.148,6732.403,6570.28,6905.109,6490.062,6465.858,6783.541,6647.357,5927.682,5974.084,5568.186,5407.498,4886.312,4694.238,4790.851,4262.325,4007.92,3832.762,3755.028,3069.797,2984.025,2712.364,2314.175,2279.156,2199.062,2129.139,2121.508,1777.174,1606.001,1419.187,1454.722,1327.795,1018.465,1156.937,894.243,1140.426,606.462,748.623,604.06,576.439,528.461,308.723,268.959,151.06,276.507,203.124,158.977,113.265,49.422,83.375,84.936,69.246,52.945,17.999,18.24,18.615,19.006,38.551,39.39,59.954,20.437,300,8,50,1,3,0.326,0,11.61,9674.43,14.3,749.9,1,3.93,7.46,779,ON,69.919,88.864,72.115,61.527,1.885,5634.345,Long Term,MASIN,,,,,Normal Scan,
898,15/6/2020,22:39:29,26.9,100.8,48.3,6.87672E-08,1.85101E-05,,41.039,78.845,0,146.49,423.587,612.438,1247.886,1584.854,1837.865,2454.38,2117.228,2461.348,2815.519,2502.718,3002.946,3088.486,2930.068,3139.883,4120.179,3741.034,4477.258,4293.019,4463.352,4910.549,4788.755,5209.994,5285.035,5813.998,6594.567,6315.066,6888.634,7054.712,7448.296,7095.111,8045.352,7910.436,8089.646,8611.717,8949.819,8816.687,9202.589,8638.977,8273.244,8414.481,8782.845,7917.464,8448.382,7124.596,7480.788,7951.692,8075.705,7120.573,6993.904,6983.101,6591.626,6299.286,6568.39,6230.004,6093.371,6292.539,5763.872,4928.679,5324.713,4738.774,4700.498,3930.687,4031.334,3309.519,3276.306,2649.052,2525.468,2740.016,2560.494,2156.076,1719.871,1850.572,1854.416,1305.957,1343.48,1426.738,1059.234,1148.253,815.44,880.911,874.022,642.245,529.619,532.892,370.293,433.722,250.231,194.243,175.753,113.14,109.372,143.079,113.265,65.896,50.025,84.939,61.319,25.729,53.997,0,37.23,19.006,0,0,0,0,300,8,50,1,3,0.326,0,11.61,9674.43,14.3,749.9,1,3.93,7.46,779,ON,67.15,84.258,68.526,61.527,1.888,6090.824,Long Term,MASIN,,,,,Normal Scan,
901,15/6/2020,22:55:59,26.8,100.8,47.1,6.87381E-08,1.85054E-05,,205.194,0,151.98,439.448,882.421,1224.822,3743.609,4579.733,5227.588,5821.324,7498.102,8915.831,9346.578,9628.367,9418.404,10534.186,10687.61,11266.345,13270.581,14155.753,13453.971,13548.81,14932.863,17123.089,16644.195,16751.487,17459.866,17807.089,18698.304,18527.699,18169.151,18491.719,17252.097,18049.722,17341.474,17942.731,17247.028,17260.837,17921.4,18781.469,16701.471,17491.603,16002.173,14800.731,14699.405,14053.406,13771.415,12457.332,12451.704,12176.157,10530.418,10803.518,10046.495,9612.263,8864.373,8652.841,8357.075,7710.403,7230.519,6741.232,6814.864,5815.536,5541.959,5431.25,4908.672,4370.935,4292.664,3416.432,3156.198,3543.562,2733.919,2644.07,2689.432,2438.339,1806.061,1839.186,1648.508,1605.808,1282.635,984.631,1131.098,776.483,794.317,893.989,700.586,546.962,416.446,336.541,306.527,310.695,294.002,104.586,90.631,92.16,62.496,79.484,48.539,16.473,33.348,67.945,0,17.647,35.996,0,0,19.005,0,19.694,39.967,0,300,8,50,1,3,0.326,0,11.61,9672.64,14.3,749.9,1,3.93,7.46,779,ON,51.275,65.254,53.862,59.352,1.812,12152.46,Long Term,MASIN,,,,,Normal Scan,
902,15/6/2020,23:01:29,26.8,100.8,46.8,6.87381E-08,1.85054E-05,,164.149,39.419,75.99,109.862,317.67,705.787,1223.396,1505.022,2833.791,2591.909,3271.789,3815.985,3826.869,4243.729,4957.263,4944.246,5547.114,5747.147,6155.535,6203.016,6408.011,6257.624,7332.781,7065.756,6795.724,7470.262,8001.399,7856.086,8289.208,7708.216,8740.276,9246.296,9262.346,8556.447,9043.744,9125.957,9492.338,9027.615,9452.698,9429.893,9024.373,9091.594,8265.529,7903.323,8070.974,7783.382,7202.813,6867.708,6723.822,6545.229,6198.549,6539.964,6768.346,6710.92,6251.391,6483.813,6218.791,6127.612,5206.518,5539.671,5025.737,4949.685,4532.244,4458.089,4101.205,3514.409,3382.756,2892.229,2797.209,2349.183,2189.897,1903.22,1675.954,1895.038,1549.856,1450.051,1325.443,1191.142,990.181,897.935,924.564,833.774,670.706,720.51,525.44,451.245,416.446,395.203,211.011,159.491,176.047,59.764,135.949,46.08,93.742,47.69,64.723,49.42,33.348,84.931,17.31,17.647,0,36.478,37.228,0,19.274,39.388,0,0,300,8,50,1,3,0.326,0,11.61,9672.64,14.3,749.9,1,3.93,7.46,779,ON,57.746,74.316,60.317,53.28,1.878,6589.149,Long Term,MASIN,,,,,Normal Scan,
